location,yr,week,start_date,end_date,ew,weekly_hosps
50,2020,47,2020-11-15,2020-11-21,202047,0.0
50,2020,48,2020-11-22,2020-11-28,202048,0.0
50,2020,49,2020-11-29,2020-12-05,202049,0.0
50,2020,50,2020-12-06,2020-12-12,202050,0.0
50,2020,51,2020-12-13,2020-12-19,202051,0.0
50,2020,52,2020-12-20,2020-12-26,202052,0.0
50,2020,53,2020-12-27,2021-01-02,202053,0.0
50,2021,1,2021-01-03,2021-01-09,202101,0.0
50,2021,2,2021-01-10,2021-01-16,202102,0.0
50,2021,3,2021-01-17,2021-01-23,202103,0.0
50,2021,4,2021-01-24,2021-01-30,202104,0.0
50,2021,5,2021-01-31,2021-02-06,202105,1.0
50,2021,6,2021-02-07,2021-02-13,202106,0.0
50,2021,7,2021-02-14,2021-02-20,202107,0.0
50,2021,8,2021-02-21,2021-02-27,202108,0.0
50,2021,9,2021-02-28,2021-03-06,202109,0.0
50,2021,10,2021-03-07,2021-03-13,202110,0.0
50,2021,11,2021-03-14,2021-03-20,202111,0.0
50,2021,12,2021-03-21,2021-03-27,202112,0.0
50,2021,13,2021-03-28,2021-04-03,202113,1.0
50,2021,14,2021-04-04,2021-04-10,202114,0.0
50,2021,15,2021-04-11,2021-04-17,202115,0.0
50,2021,16,2021-04-18,2021-04-24,202116,0.0
50,2021,17,2021-04-25,2021-05-01,202117,0.0
50,2021,18,2021-05-02,2021-05-08,202118,0.0
50,2021,19,2021-05-09,2021-05-15,202119,0.0
50,2021,20,2021-05-16,2021-05-22,202120,0.0
50,2021,21,2021-05-23,2021-05-29,202121,0.0
50,2021,22,2021-05-30,2021-06-05,202122,0.0
50,2021,23,2021-06-06,2021-06-12,202123,0.0
50,2021,24,2021-06-13,2021-06-19,202124,0.0
50,2021,25,2021-06-20,2021-06-26,202125,0.0
50,2021,26,2021-06-27,2021-07-03,202126,0.0
50,2021,27,2021-07-04,2021-07-10,202127,0.0
50,2021,28,2021-07-11,2021-07-17,202128,0.0
50,2021,29,2021-07-18,2021-07-24,202129,0.0
50,2021,30,2021-07-25,2021-07-31,202130,0.0
50,2021,31,2021-08-01,2021-08-07,202131,0.0
50,2021,32,2021-08-08,2021-08-14,202132,0.0
50,2021,33,2021-08-15,2021-08-21,202133,0.0
50,2021,34,2021-08-22,2021-08-28,202134,2.0
50,2021,35,2021-08-29,2021-09-04,202135,0.0
50,2021,36,2021-09-05,2021-09-11,202136,0.0
50,2021,37,2021-09-12,2021-09-18,202137,0.0
50,2021,38,2021-09-19,2021-09-25,202138,0.0
50,2021,39,2021-09-26,2021-10-02,202139,0.0
50,2021,40,2021-10-03,2021-10-09,202140,0.0
50,2021,41,2021-10-10,2021-10-16,202141,0.0
50,2021,42,2021-10-17,2021-10-23,202142,0.0
50,2021,43,2021-10-24,2021-10-30,202143,0.0
50,2021,44,2021-10-31,2021-11-06,202144,0.0
50,2021,45,2021-11-07,2021-11-13,202145,0.0
50,2021,46,2021-11-14,2021-11-20,202146,0.0
50,2021,47,2021-11-21,2021-11-27,202147,0.0
50,2021,48,2021-11-28,2021-12-04,202148,1.0
50,2021,49,2021-12-05,2021-12-11,202149,0.0
50,2021,50,2021-12-12,2021-12-18,202150,0.0
50,2021,51,2021-12-19,2021-12-25,202151,1.0
50,2021,52,2021-12-26,2022-01-01,202152,0.0
50,2022,1,2022-01-02,2022-01-08,202201,0.0
50,2022,2,2022-01-09,2022-01-15,202202,1.0
50,2022,3,2022-01-16,2022-01-22,202203,0.0
50,2022,4,2022-01-23,2022-01-29,202204,0.0
50,2022,5,2022-01-30,2022-02-05,202205,0.0
50,2022,6,2022-02-06,2022-02-12,202206,0.0
50,2022,7,2022-02-13,2022-02-19,202207,0.0
50,2022,8,2022-02-20,2022-02-26,202208,1.0
50,2022,9,2022-02-27,2022-03-05,202209,0.0
50,2022,10,2022-03-06,2022-03-12,202210,0.0
50,2022,11,2022-03-13,2022-03-19,202211,0.0
50,2022,12,2022-03-20,2022-03-26,202212,8.0
50,2022,13,2022-03-27,2022-04-02,202213,6.0
50,2022,14,2022-04-03,2022-04-09,202214,12.0
50,2022,15,2022-04-10,2022-04-16,202215,8.0
50,2022,16,2022-04-17,2022-04-23,202216,8.0
50,2022,17,2022-04-24,2022-04-30,202217,6.0
50,2022,18,2022-05-01,2022-05-07,202218,7.0
50,2022,19,2022-05-08,2022-05-14,202219,3.0
50,2022,20,2022-05-15,2022-05-21,202220,0.0
50,2022,21,2022-05-22,2022-05-28,202221,2.0
50,2022,22,2022-05-29,2022-06-04,202222,0.0
50,2022,23,2022-06-05,2022-06-11,202223,3.0
50,2022,24,2022-06-12,2022-06-18,202224,2.0
50,2022,25,2022-06-19,2022-06-25,202225,0.0
50,2022,26,2022-06-26,2022-07-02,202226,3.0
50,2022,27,2022-07-03,2022-07-09,202227,1.0
50,2022,28,2022-07-10,2022-07-16,202228,1.0
50,2022,29,2022-07-17,2022-07-23,202229,0.0
50,2022,30,2022-07-24,2022-07-30,202230,0.0
50,2022,31,2022-07-31,2022-08-06,202231,0.0
50,2022,32,2022-08-07,2022-08-13,202232,0.0
50,2022,33,2022-08-14,2022-08-20,202233,0.0
50,2022,34,2022-08-21,2022-08-27,202234,0.0
50,2022,35,2022-08-28,2022-09-03,202235,1.0
50,2022,36,2022-09-04,2022-09-10,202236,0.0
50,2022,37,2022-09-11,2022-09-17,202237,0.0
50,2022,38,2022-09-18,2022-09-24,202238,0.0
50,2022,39,2022-09-25,2022-10-01,202239,0.0
50,2022,40,2022-10-02,2022-10-08,202240,1.0
50,2022,41,2022-10-09,2022-10-15,202241,1.0
50,2022,42,2022-10-16,2022-10-22,202242,0.0
50,2022,43,2022-10-23,2022-10-29,202243,1.0
50,2022,44,2022-10-30,2022-11-05,202244,1.0
50,2022,45,2022-11-06,2022-11-12,202245,0.0
50,2022,46,2022-11-13,2022-11-19,202246,2.0
50,2022,47,2022-11-20,2022-11-26,202247,15.0
50,2022,48,2022-11-27,2022-12-03,202248,34.0
50,2022,49,2022-12-04,2022-12-10,202249,45.0
50,2022,50,2022-12-11,2022-12-17,202250,68.0
50,2022,51,2022-12-18,2022-12-24,202251,61.0
50,2022,52,2022-12-25,2022-12-31,202252,76.0
50,2023,1,2023-01-01,2023-01-07,202301,41.0
50,2023,2,2023-01-08,2023-01-14,202302,10.0
50,2023,3,2023-01-15,2023-01-21,202303,1.0
51,2020,42,2020-10-11,2020-10-17,202042,0.0
51,2020,43,2020-10-18,2020-10-24,202043,0.0
51,2020,44,2020-10-25,2020-10-31,202044,25.0
51,2020,45,2020-11-01,2020-11-07,202045,17.0
51,2020,46,2020-11-08,2020-11-14,202046,25.0
51,2020,47,2020-11-15,2020-11-21,202047,25.0
51,2020,48,2020-11-22,2020-11-28,202048,32.0
51,2020,49,2020-11-29,2020-12-05,202049,28.0
51,2020,50,2020-12-06,2020-12-12,202050,28.0
51,2020,51,2020-12-13,2020-12-19,202051,24.0
51,2020,52,2020-12-20,2020-12-26,202052,64.0
51,2020,53,2020-12-27,2021-01-02,202053,36.0
51,2021,1,2021-01-03,2021-01-09,202101,40.0
51,2021,2,2021-01-10,2021-01-16,202102,59.0
51,2021,3,2021-01-17,2021-01-23,202103,49.0
51,2021,4,2021-01-24,2021-01-30,202104,28.0
51,2021,5,2021-01-31,2021-02-06,202105,26.0
51,2021,6,2021-02-07,2021-02-13,202106,34.0
51,2021,7,2021-02-14,2021-02-20,202107,39.0
51,2021,8,2021-02-21,2021-02-27,202108,28.0
51,2021,9,2021-02-28,2021-03-06,202109,49.0
51,2021,10,2021-03-07,2021-03-13,202110,9.0
51,2021,11,2021-03-14,2021-03-20,202111,25.0
51,2021,12,2021-03-21,2021-03-27,202112,29.0
51,2021,13,2021-03-28,2021-04-03,202113,18.0
51,2021,14,2021-04-04,2021-04-10,202114,40.0
51,2021,15,2021-04-11,2021-04-17,202115,26.0
51,2021,16,2021-04-18,2021-04-24,202116,57.0
51,2021,17,2021-04-25,2021-05-01,202117,30.0
51,2021,18,2021-05-02,2021-05-08,202118,25.0
51,2021,19,2021-05-09,2021-05-15,202119,21.0
51,2021,20,2021-05-16,2021-05-22,202120,11.0
51,2021,21,2021-05-23,2021-05-29,202121,27.0
51,2021,22,2021-05-30,2021-06-05,202122,17.0
51,2021,23,2021-06-06,2021-06-12,202123,28.0
51,2021,24,2021-06-13,2021-06-19,202124,20.0
51,2021,25,2021-06-20,2021-06-26,202125,22.0
51,2021,26,2021-06-27,2021-07-03,202126,14.0
51,2021,27,2021-07-04,2021-07-10,202127,22.0
51,2021,28,2021-07-11,2021-07-17,202128,20.0
51,2021,29,2021-07-18,2021-07-24,202129,24.0
51,2021,30,2021-07-25,2021-07-31,202130,22.0
51,2021,31,2021-08-01,2021-08-07,202131,21.0
51,2021,32,2021-08-08,2021-08-14,202132,27.0
51,2021,33,2021-08-15,2021-08-21,202133,22.0
51,2021,34,2021-08-22,2021-08-28,202134,8.0
51,2021,35,2021-08-29,2021-09-04,202135,15.0
51,2021,36,2021-09-05,2021-09-11,202136,17.0
51,2021,37,2021-09-12,2021-09-18,202137,23.0
51,2021,38,2021-09-19,2021-09-25,202138,14.0
51,2021,39,2021-09-26,2021-10-02,202139,10.0
51,2021,40,2021-10-03,2021-10-09,202140,12.0
51,2021,41,2021-10-10,2021-10-16,202141,16.0
51,2021,42,2021-10-17,2021-10-23,202142,23.0
51,2021,43,2021-10-24,2021-10-30,202143,11.0
51,2021,44,2021-10-31,2021-11-06,202144,17.0
51,2021,45,2021-11-07,2021-11-13,202145,17.0
51,2021,46,2021-11-14,2021-11-20,202146,23.0
51,2021,47,2021-11-21,2021-11-27,202147,33.0
51,2021,48,2021-11-28,2021-12-04,202148,39.0
51,2021,49,2021-12-05,2021-12-11,202149,43.0
51,2021,50,2021-12-12,2021-12-18,202150,49.0
51,2021,51,2021-12-19,2021-12-25,202151,44.0
51,2021,52,2021-12-26,2022-01-01,202152,56.0
51,2022,1,2022-01-02,2022-01-08,202201,53.0
51,2022,2,2022-01-09,2022-01-15,202202,50.0
51,2022,3,2022-01-16,2022-01-22,202203,54.0
51,2022,4,2022-01-23,2022-01-29,202204,50.0
51,2022,5,2022-01-30,2022-02-05,202205,47.0
51,2022,6,2022-02-06,2022-02-12,202206,39.0
51,2022,7,2022-02-13,2022-02-19,202207,37.0
51,2022,8,2022-02-20,2022-02-26,202208,41.0
51,2022,9,2022-02-27,2022-03-05,202209,38.0
51,2022,10,2022-03-06,2022-03-12,202210,33.0
51,2022,11,2022-03-13,2022-03-19,202211,37.0
51,2022,12,2022-03-20,2022-03-26,202212,44.0
51,2022,13,2022-03-27,2022-04-02,202213,45.0
51,2022,14,2022-04-03,2022-04-09,202214,46.0
51,2022,15,2022-04-10,2022-04-16,202215,56.0
51,2022,16,2022-04-17,2022-04-23,202216,51.0
51,2022,17,2022-04-24,2022-04-30,202217,66.0
51,2022,18,2022-05-01,2022-05-07,202218,47.0
51,2022,19,2022-05-08,2022-05-14,202219,47.0
51,2022,20,2022-05-15,2022-05-21,202220,42.0
51,2022,21,2022-05-22,2022-05-28,202221,39.0
51,2022,22,2022-05-29,2022-06-04,202222,48.0
51,2022,23,2022-06-05,2022-06-11,202223,40.0
51,2022,24,2022-06-12,2022-06-18,202224,42.0
51,2022,25,2022-06-19,2022-06-25,202225,37.0
51,2022,26,2022-06-26,2022-07-02,202226,47.0
51,2022,27,2022-07-03,2022-07-09,202227,25.0
51,2022,28,2022-07-10,2022-07-16,202228,28.0
51,2022,29,2022-07-17,2022-07-23,202229,40.0
51,2022,30,2022-07-24,2022-07-30,202230,29.0
51,2022,31,2022-07-31,2022-08-06,202231,25.0
51,2022,32,2022-08-07,2022-08-13,202232,33.0
51,2022,33,2022-08-14,2022-08-20,202233,21.0
51,2022,34,2022-08-21,2022-08-27,202234,24.0
51,2022,35,2022-08-28,2022-09-03,202235,29.0
51,2022,36,2022-09-04,2022-09-10,202236,20.0
51,2022,37,2022-09-11,2022-09-17,202237,27.0
51,2022,38,2022-09-18,2022-09-24,202238,18.0
51,2022,39,2022-09-25,2022-10-01,202239,30.0
51,2022,40,2022-10-02,2022-10-08,202240,50.0
51,2022,41,2022-10-09,2022-10-15,202241,52.0
51,2022,42,2022-10-16,2022-10-22,202242,89.0
51,2022,43,2022-10-23,2022-10-29,202243,186.0
51,2022,44,2022-10-30,2022-11-05,202244,315.0
51,2022,45,2022-11-06,2022-11-12,202245,339.0
51,2022,46,2022-11-13,2022-11-19,202246,273.0
51,2022,47,2022-11-20,2022-11-26,202247,440.0
51,2022,48,2022-11-27,2022-12-03,202248,469.0
51,2022,49,2022-12-04,2022-12-10,202249,338.0
51,2022,50,2022-12-11,2022-12-17,202250,284.0
51,2022,51,2022-12-18,2022-12-24,202251,267.0
51,2022,52,2022-12-25,2022-12-31,202252,273.0
51,2023,1,2023-01-01,2023-01-07,202301,199.0
51,2023,2,2023-01-08,2023-01-14,202302,113.0
51,2023,3,2023-01-15,2023-01-21,202303,31.0
53,2020,31,2020-07-26,2020-08-01,202031,0.0
53,2020,32,2020-08-02,2020-08-08,202032,0.0
53,2020,33,2020-08-09,2020-08-15,202033,0.0
53,2020,34,2020-08-16,2020-08-22,202034,0.0
53,2020,35,2020-08-23,2020-08-29,202035,0.0
53,2020,42,2020-10-11,2020-10-17,202042,0.0
53,2020,43,2020-10-18,2020-10-24,202043,0.0
53,2020,44,2020-10-25,2020-10-31,202044,0.0
53,2020,45,2020-11-01,2020-11-07,202045,0.0
53,2020,46,2020-11-08,2020-11-14,202046,3.0
53,2020,47,2020-11-15,2020-11-21,202047,2.0
53,2020,48,2020-11-22,2020-11-28,202048,3.0
53,2020,49,2020-11-29,2020-12-05,202049,2.0
53,2020,50,2020-12-06,2020-12-12,202050,3.0
53,2020,51,2020-12-13,2020-12-19,202051,1.0
53,2020,52,2020-12-20,2020-12-26,202052,3.0
53,2020,53,2020-12-27,2021-01-02,202053,0.0
53,2021,1,2021-01-03,2021-01-09,202101,2.0
53,2021,2,2021-01-10,2021-01-16,202102,0.0
53,2021,3,2021-01-17,2021-01-23,202103,0.0
53,2021,4,2021-01-24,2021-01-30,202104,0.0
53,2021,5,2021-01-31,2021-02-06,202105,0.0
53,2021,6,2021-02-07,2021-02-13,202106,1.0
53,2021,7,2021-02-14,2021-02-20,202107,2.0
53,2021,8,2021-02-21,2021-02-27,202108,3.0
53,2021,9,2021-02-28,2021-03-06,202109,5.0
53,2021,10,2021-03-07,2021-03-13,202110,1.0
53,2021,11,2021-03-14,2021-03-20,202111,3.0
53,2021,12,2021-03-21,2021-03-27,202112,1.0
53,2021,13,2021-03-28,2021-04-03,202113,1.0
53,2021,14,2021-04-04,2021-04-10,202114,1.0
53,2021,15,2021-04-11,2021-04-17,202115,0.0
53,2021,16,2021-04-18,2021-04-24,202116,2.0
53,2021,17,2021-04-25,2021-05-01,202117,1.0
53,2021,18,2021-05-02,2021-05-08,202118,1.0
53,2021,19,2021-05-09,2021-05-15,202119,7.0
53,2021,20,2021-05-16,2021-05-22,202120,1.0
53,2021,21,2021-05-23,2021-05-29,202121,0.0
53,2021,22,2021-05-30,2021-06-05,202122,0.0
53,2021,23,2021-06-06,2021-06-12,202123,0.0
53,2021,24,2021-06-13,2021-06-19,202124,0.0
53,2021,25,2021-06-20,2021-06-26,202125,0.0
53,2021,26,2021-06-27,2021-07-03,202126,0.0
53,2021,27,2021-07-04,2021-07-10,202127,0.0
53,2021,28,2021-07-11,2021-07-17,202128,0.0
53,2021,29,2021-07-18,2021-07-24,202129,1.0
53,2021,30,2021-07-25,2021-07-31,202130,0.0
53,2021,31,2021-08-01,2021-08-07,202131,1.0
53,2021,32,2021-08-08,2021-08-14,202132,0.0
53,2021,33,2021-08-15,2021-08-21,202133,1.0
53,2021,34,2021-08-22,2021-08-28,202134,0.0
53,2021,35,2021-08-29,2021-09-04,202135,0.0
53,2021,36,2021-09-05,2021-09-11,202136,0.0
53,2021,37,2021-09-12,2021-09-18,202137,1.0
53,2021,38,2021-09-19,2021-09-25,202138,0.0
53,2021,39,2021-09-26,2021-10-02,202139,3.0
53,2021,40,2021-10-03,2021-10-09,202140,0.0
53,2021,41,2021-10-10,2021-10-16,202141,0.0
53,2021,42,2021-10-17,2021-10-23,202142,0.0
53,2021,43,2021-10-24,2021-10-30,202143,3.0
53,2021,44,2021-10-31,2021-11-06,202144,0.0
53,2021,45,2021-11-07,2021-11-13,202145,0.0
53,2021,46,2021-11-14,2021-11-20,202146,1.0
53,2021,47,2021-11-21,2021-11-27,202147,0.0
53,2021,48,2021-11-28,2021-12-04,202148,1.0
53,2021,49,2021-12-05,2021-12-11,202149,1.0
53,2021,50,2021-12-12,2021-12-18,202150,0.0
53,2021,51,2021-12-19,2021-12-25,202151,5.0
53,2021,52,2021-12-26,2022-01-01,202152,5.0
53,2022,1,2022-01-02,2022-01-08,202201,0.0
53,2022,2,2022-01-09,2022-01-15,202202,6.0
53,2022,3,2022-01-16,2022-01-22,202203,4.0
53,2022,4,2022-01-23,2022-01-29,202204,4.0
53,2022,5,2022-01-30,2022-02-05,202205,6.0
53,2022,6,2022-02-06,2022-02-12,202206,8.0
53,2022,7,2022-02-13,2022-02-19,202207,5.0
53,2022,8,2022-02-20,2022-02-26,202208,7.0
53,2022,9,2022-02-27,2022-03-05,202209,12.0
53,2022,10,2022-03-06,2022-03-12,202210,14.0
53,2022,11,2022-03-13,2022-03-19,202211,19.0
53,2022,12,2022-03-20,2022-03-26,202212,25.0
53,2022,13,2022-03-27,2022-04-02,202213,19.0
53,2022,14,2022-04-03,2022-04-09,202214,26.0
53,2022,15,2022-04-10,2022-04-16,202215,37.0
53,2022,16,2022-04-17,2022-04-23,202216,35.0
53,2022,17,2022-04-24,2022-04-30,202217,41.0
53,2022,18,2022-05-01,2022-05-07,202218,58.0
53,2022,19,2022-05-08,2022-05-14,202219,54.0
53,2022,20,2022-05-15,2022-05-21,202220,65.0
53,2022,21,2022-05-22,2022-05-28,202221,57.0
53,2022,22,2022-05-29,2022-06-04,202222,64.0
53,2022,23,2022-06-05,2022-06-11,202223,59.0
53,2022,24,2022-06-12,2022-06-18,202224,46.0
53,2022,25,2022-06-19,2022-06-25,202225,67.0
53,2022,26,2022-06-26,2022-07-02,202226,50.0
53,2022,27,2022-07-03,2022-07-09,202227,27.0
53,2022,28,2022-07-10,2022-07-16,202228,30.0
53,2022,29,2022-07-17,2022-07-23,202229,23.0
53,2022,30,2022-07-24,2022-07-30,202230,15.0
53,2022,31,2022-07-31,2022-08-06,202231,17.0
53,2022,32,2022-08-07,2022-08-13,202232,13.0
53,2022,33,2022-08-14,2022-08-20,202233,12.0
53,2022,34,2022-08-21,2022-08-27,202234,7.0
53,2022,35,2022-08-28,2022-09-03,202235,8.0
53,2022,36,2022-09-04,2022-09-10,202236,10.0
53,2022,37,2022-09-11,2022-09-17,202237,15.0
53,2022,38,2022-09-18,2022-09-24,202238,10.0
53,2022,39,2022-09-25,2022-10-01,202239,8.0
53,2022,40,2022-10-02,2022-10-08,202240,17.0
53,2022,41,2022-10-09,2022-10-15,202241,17.0
53,2022,42,2022-10-16,2022-10-22,202242,20.0
53,2022,43,2022-10-23,2022-10-29,202243,35.0
53,2022,44,2022-10-30,2022-11-05,202244,42.0
53,2022,45,2022-11-06,2022-11-12,202245,105.0
53,2022,46,2022-11-13,2022-11-19,202246,270.0
53,2022,47,2022-11-20,2022-11-26,202247,605.0
53,2022,48,2022-11-27,2022-12-03,202248,716.0
53,2022,49,2022-12-04,2022-12-10,202249,707.0
53,2022,50,2022-12-11,2022-12-17,202250,709.0
53,2022,51,2022-12-18,2022-12-24,202251,387.0
53,2022,52,2022-12-25,2022-12-31,202252,374.0
53,2023,1,2023-01-01,2023-01-07,202301,208.0
53,2023,2,2023-01-08,2023-01-14,202302,137.0
53,2023,3,2023-01-15,2023-01-21,202303,34.0
54,2020,43,2020-10-18,2020-10-24,202043,0.0
54,2020,44,2020-10-25,2020-10-31,202044,1.0
54,2020,45,2020-11-01,2020-11-07,202045,2.0
54,2020,46,2020-11-08,2020-11-14,202046,1.0
54,2020,47,2020-11-15,2020-11-21,202047,8.0
54,2020,48,2020-11-22,2020-11-28,202048,4.0
54,2020,49,2020-11-29,2020-12-05,202049,8.0
54,2020,50,2020-12-06,2020-12-12,202050,2.0
54,2020,51,2020-12-13,2020-12-19,202051,6.0
54,2020,52,2020-12-20,2020-12-26,202052,12.0
54,2020,53,2020-12-27,2021-01-02,202053,7.0
54,2021,1,2021-01-03,2021-01-09,202101,21.0
54,2021,2,2021-01-10,2021-01-16,202102,0.0
54,2021,3,2021-01-17,2021-01-23,202103,0.0
54,2021,4,2021-01-24,2021-01-30,202104,5.0
54,2021,5,2021-01-31,2021-02-06,202105,5.0
54,2021,6,2021-02-07,2021-02-13,202106,5.0
54,2021,7,2021-02-14,2021-02-20,202107,5.0
54,2021,8,2021-02-21,2021-02-27,202108,5.0
54,2021,9,2021-02-28,2021-03-06,202109,6.0
54,2021,10,2021-03-07,2021-03-13,202110,0.0
54,2021,11,2021-03-14,2021-03-20,202111,0.0
54,2021,12,2021-03-21,2021-03-27,202112,0.0
54,2021,13,2021-03-28,2021-04-03,202113,0.0
54,2021,14,2021-04-04,2021-04-10,202114,15.0
54,2021,15,2021-04-11,2021-04-17,202115,0.0
54,2021,16,2021-04-18,2021-04-24,202116,1.0
54,2021,17,2021-04-25,2021-05-01,202117,5.0
54,2021,18,2021-05-02,2021-05-08,202118,1.0
54,2021,19,2021-05-09,2021-05-15,202119,2.0
54,2021,20,2021-05-16,2021-05-22,202120,6.0
54,2021,21,2021-05-23,2021-05-29,202121,5.0
54,2021,22,2021-05-30,2021-06-05,202122,0.0
54,2021,23,2021-06-06,2021-06-12,202123,0.0
54,2021,24,2021-06-13,2021-06-19,202124,5.0
54,2021,25,2021-06-20,2021-06-26,202125,0.0
54,2021,26,2021-06-27,2021-07-03,202126,0.0
54,2021,27,2021-07-04,2021-07-10,202127,0.0
54,2021,28,2021-07-11,2021-07-17,202128,6.0
54,2021,29,2021-07-18,2021-07-24,202129,1.0
54,2021,30,2021-07-25,2021-07-31,202130,1.0
54,2021,31,2021-08-01,2021-08-07,202131,2.0
54,2021,32,2021-08-08,2021-08-14,202132,4.0
54,2021,33,2021-08-15,2021-08-21,202133,2.0
54,2021,34,2021-08-22,2021-08-28,202134,2.0
54,2021,35,2021-08-29,2021-09-04,202135,4.0
54,2021,36,2021-09-05,2021-09-11,202136,3.0
54,2021,37,2021-09-12,2021-09-18,202137,2.0
54,2021,38,2021-09-19,2021-09-25,202138,4.0
54,2021,39,2021-09-26,2021-10-02,202139,3.0
54,2021,40,2021-10-03,2021-10-09,202140,10.0
54,2021,41,2021-10-10,2021-10-16,202141,1.0
54,2021,42,2021-10-17,2021-10-23,202142,4.0
54,2021,43,2021-10-24,2021-10-30,202143,0.0
54,2021,44,2021-10-31,2021-11-06,202144,4.0
54,2021,45,2021-11-07,2021-11-13,202145,6.0
54,2021,46,2021-11-14,2021-11-20,202146,5.0
54,2021,47,2021-11-21,2021-11-27,202147,6.0
54,2021,48,2021-11-28,2021-12-04,202148,12.0
54,2021,49,2021-12-05,2021-12-11,202149,13.0
54,2021,50,2021-12-12,2021-12-18,202150,7.0
54,2021,51,2021-12-19,2021-12-25,202151,25.0
54,2021,52,2021-12-26,2022-01-01,202152,19.0
54,2022,1,2022-01-02,2022-01-08,202201,15.0
54,2022,2,2022-01-09,2022-01-15,202202,5.0
54,2022,3,2022-01-16,2022-01-22,202203,13.0
54,2022,4,2022-01-23,2022-01-29,202204,8.0
54,2022,5,2022-01-30,2022-02-05,202205,9.0
54,2022,6,2022-02-06,2022-02-12,202206,5.0
54,2022,7,2022-02-13,2022-02-19,202207,12.0
54,2022,8,2022-02-20,2022-02-26,202208,17.0
54,2022,9,2022-02-27,2022-03-05,202209,30.0
54,2022,10,2022-03-06,2022-03-12,202210,27.0
54,2022,11,2022-03-13,2022-03-19,202211,48.0
54,2022,12,2022-03-20,2022-03-26,202212,21.0
54,2022,13,2022-03-27,2022-04-02,202213,44.0
54,2022,14,2022-04-03,2022-04-09,202214,42.0
54,2022,15,2022-04-10,2022-04-16,202215,49.0
54,2022,16,2022-04-17,2022-04-23,202216,41.0
54,2022,17,2022-04-24,2022-04-30,202217,38.0
54,2022,18,2022-05-01,2022-05-07,202218,23.0
54,2022,19,2022-05-08,2022-05-14,202219,23.0
54,2022,20,2022-05-15,2022-05-21,202220,14.0
54,2022,21,2022-05-22,2022-05-28,202221,8.0
54,2022,22,2022-05-29,2022-06-04,202222,6.0
54,2022,23,2022-06-05,2022-06-11,202223,15.0
54,2022,24,2022-06-12,2022-06-18,202224,7.0
54,2022,25,2022-06-19,2022-06-25,202225,6.0
54,2022,26,2022-06-26,2022-07-02,202226,4.0
54,2022,27,2022-07-03,2022-07-09,202227,7.0
54,2022,28,2022-07-10,2022-07-16,202228,8.0
54,2022,29,2022-07-17,2022-07-23,202229,4.0
54,2022,30,2022-07-24,2022-07-30,202230,1.0
54,2022,31,2022-07-31,2022-08-06,202231,9.0
54,2022,32,2022-08-07,2022-08-13,202232,1.0
54,2022,33,2022-08-14,2022-08-20,202233,2.0
54,2022,34,2022-08-21,2022-08-27,202234,4.0
54,2022,35,2022-08-28,2022-09-03,202235,1.0
54,2022,36,2022-09-04,2022-09-10,202236,0.0
54,2022,37,2022-09-11,2022-09-17,202237,1.0
54,2022,38,2022-09-18,2022-09-24,202238,1.0
54,2022,39,2022-09-25,2022-10-01,202239,1.0
54,2022,40,2022-10-02,2022-10-08,202240,5.0
54,2022,41,2022-10-09,2022-10-15,202241,12.0
54,2022,42,2022-10-16,2022-10-22,202242,23.0
54,2022,43,2022-10-23,2022-10-29,202243,66.0
54,2022,44,2022-10-30,2022-11-05,202244,84.0
54,2022,45,2022-11-06,2022-11-12,202245,130.0
54,2022,46,2022-11-13,2022-11-19,202246,135.0
54,2022,47,2022-11-20,2022-11-26,202247,209.0
54,2022,48,2022-11-27,2022-12-03,202248,320.0
54,2022,49,2022-12-04,2022-12-10,202249,236.0
54,2022,50,2022-12-11,2022-12-17,202250,197.0
54,2022,51,2022-12-18,2022-12-24,202251,154.0
54,2022,52,2022-12-25,2022-12-31,202252,186.0
54,2023,1,2023-01-01,2023-01-07,202301,135.0
54,2023,2,2023-01-08,2023-01-14,202302,39.0
54,2023,3,2023-01-15,2023-01-21,202303,3.0
55,2020,41,2020-10-04,2020-10-10,202041,0.0
55,2020,42,2020-10-11,2020-10-17,202042,0.0
55,2020,43,2020-10-18,2020-10-24,202043,0.0
55,2020,44,2020-10-25,2020-10-31,202044,1.0
55,2020,45,2020-11-01,2020-11-07,202045,9.0
55,2020,46,2020-11-08,2020-11-14,202046,4.0
55,2020,47,2020-11-15,2020-11-21,202047,1.0
55,2020,48,2020-11-22,2020-11-28,202048,3.0
55,2020,49,2020-11-29,2020-12-05,202049,0.0
55,2020,50,2020-12-06,2020-12-12,202050,1.0
55,2020,51,2020-12-13,2020-12-19,202051,2.0
55,2020,52,2020-12-20,2020-12-26,202052,2.0
55,2020,53,2020-12-27,2021-01-02,202053,0.0
55,2021,1,2021-01-03,2021-01-09,202101,0.0
55,2021,2,2021-01-10,2021-01-16,202102,1.0
55,2021,3,2021-01-17,2021-01-23,202103,0.0
55,2021,4,2021-01-24,2021-01-30,202104,4.0
55,2021,5,2021-01-31,2021-02-06,202105,5.0
55,2021,6,2021-02-07,2021-02-13,202106,0.0
55,2021,7,2021-02-14,2021-02-20,202107,12.0
55,2021,8,2021-02-21,2021-02-27,202108,2.0
55,2021,9,2021-02-28,2021-03-06,202109,1.0
55,2021,10,2021-03-07,2021-03-13,202110,1.0
55,2021,11,2021-03-14,2021-03-20,202111,2.0
